order_date,order_id,buyer_code,marketplace,product_id,product_category,order_quantity,price_unit,price_unit_vat,carrier,customer_postal,customer_destination
2019-05-19 18:05:47,1673176,17293,TOKOPEDIA,92568,Outdoor,1," 116,909 "," 128,600 ",JNE REG,12160,DKI Jakarta
2019-05-19 18:05:26,1673177,1793,TOKOPEDIA,92568,Outdoor,1," 116,909 "," 128,600 ",Others,11120,DKI Jakarta
2019-05-19 19:05:50,1673178,17294,TOKOPEDIA,92542,Outdoor,1," 116,909 "," 128,600 ",Others,15141,Banten
2019-05-19 19:05:59,1673179,17295,TOKOPEDIA,92543,Outdoor,1," 116,909 "," 128,600 ",JNE REG,35144,Lampung
2019-05-19 19:05:00,1673949,17296,TOKOPEDIA,114325,Outdoor,1," 127,136 "," 139,850 ",Others,45573,Jawa Barat
2019-05-19 19:05:58,1673180,17297,TOKOPEDIA,67441,Outdoor,1," 436,227 "," 479,850 ",Others,43176,Jawa Barat
2019-05-19 19:05:58,1673180,17297,TOKOPEDIA,85762,Outdoor,1," 68,045 "," 74,850 ",Others,43176,Jawa Barat
2019-05-19 20:05:54,1673181,17298,TOKOPEDIA,92698,Outdoor,1," 116,909 "," 128,600 ",JNE REG,40376,Jawa Barat
2019-05-19 20:05:55,1672174,8965,ZALORA,67642,Outdoor,1," 172,590 "," 189,849 ",Others,22727,Sumatera Utara
2019-05-19 20:05:55,1672174,8965,ZALORA,67491,Outdoor,1," 176,227 "," 193,850 ",Others,22727,Sumatera Utara
2019-05-19 20:05:46,1672675,17299,ZILINGO,63002,Lifestyle,1," 163,500 "," 179,850 ",Others,24351,NAD
2019-05-19 20:05:19,1673182,17300,TOKOPEDIA,60288,Outdoor,1," 67,136 "," 73,850 ",JNE REG,45652,Jawa Barat
2019-05-19 20:05:55,1672222,14572,ZALORA,63686,Lifestyle,1," 304,409 "," 334,850 ",Others,23715,Nanggroe Aceh Darussalam
2019-05-19 20:05:15,1672229,17301,ZALORA,67380,Lifestyle,1," 649,772 "," 714,749 ",Others,,Sulawesi Tengah
2019-05-19 21:05:28,1673183,17302,TOKOPEDIA,92421,Outdoor,1," 96,227 "," 105,850 ",JNE REG,16129,Jawa Barat
2019-05-19 21:05:28,1673183,17302,TOKOPEDIA,92445,Outdoor,1," 96,227 "," 105,850 ",JNE REG,16129,Jawa Barat
2019-05-19 21:05:51,1673184,17303,TOKOPEDIA,92568,Outdoor,1," 116,909 "," 128,600 ",JNE REG,17510,Jawa Barat
2019-05-19 21:05:01,1673185,706,TOKOPEDIA,64772,Outdoor,1," 81,681 "," 89,849 ",Others,15131,Banten
2019-05-19 21:05:43,1673186,17304,TOKOPEDIA,92746,Outdoor,1," 128,727 "," 141,600 ",JNE REG,64112,Jawa Timur
2019-05-19 21:05:46,1672698,17305,ZILINGO,63770,Riding,1," 345,318 "," 379,850 ",Others,99220,Papua
2019-05-19 21:05:46,1672698,17305,ZILINGO,63771,Riding,1," 345,318 "," 379,850 ",Others,99220,Papua
2019-05-19 21:05:31,1673187,9041,TOKOPEDIA,92710,Outdoor,1," 116,909 "," 128,600 ",Grab - Same Day,15820,Banten
2019-05-19 21:05:20,1675193,17306,TOKOPEDIA,71216,Outdoor,1," 68,045 "," 74,850 ",JNE REG,10310,DKI Jakarta
2019-05-19 21:05:02,1673188,16249,TOKOPEDIA,71182,Outdoor,1," 72,590 "," 79,849 ",Others,77482,Kalimantan Utara
2019-05-19 21:05:02,1673188,16249,TOKOPEDIA,66885,Work,1," 581,681 "," 639,849 ",Others,77482,Kalimantan Utara
2019-05-19 21:05:02,1673188,16249,TOKOPEDIA,71183,Outdoor,1," 72,590 "," 79,849 ",Others,77482,Kalimantan Utara
2019-05-19 21:05:02,1673188,16249,TOKOPEDIA,71213,Outdoor,2," 68,045 "," 74,850 ",Others,77482,Kalimantan Utara
2019-05-19 21:05:34,1673189,2831,TOKOPEDIA,64028,Work,1," 295,318 "," 324,850 ",Grab - Same Day,15325,Banten
2019-05-19 22:05:59,1672394,15676,ZALORA,114353,Riding,1," 454,409 "," 499,850 ",Others,23241,Nanggroe Aceh Darussalam
2019-05-19 22:05:36,1674322,15144,TOKOPEDIA,92445,Outdoor,1," 96,227 "," 105,850 ",JNE REG,58114,Jawa Tengah
2019-05-19 22:05:05,1673190,17307,TOKOPEDIA,92421,Outdoor,1," 96,227 "," 105,850 ",JNE REG,60271,Jawa Timur
2019-05-19 23:05:12,1672758,17308,ZILINGO,71222,Lifestyle,1," 272,590 "," 299,849 ",Others,63361,Jawa Timur
2019-05-19 23:05:50,1673191,17309,TOKOPEDIA,92421,Outdoor,1," 96,227 "," 105,850 ",Others,16131,Jawa Barat
2019-05-19 23:05:23,1672772,17310,ZILINGO,92889,Work,1," 158,954 "," 174,849 ",Others,99962,Papua
2019-05-19 23:05:46,1673192,17307,TOKOPEDIA,125477,Outdoor,1," 149,863 "," 164,849 ",JNE REG,60271,Jawa Timur
2019-05-19 23:05:18,1672670,17311,BUKALAPAK,60547,Lifestyle,1," 308,954 "," 339,849 ",TIKI Reg,46182,Jawa Barat
2019-05-19 23:05:38,1673193,17312,TOKOPEDIA,85730,Outdoor,1," 68,045 "," 74,850 ",JNE REG,42438,Banten
2019-05-19 23:05:38,1673193,17312,TOKOPEDIA,85619,Lifestyle,1," 399,863 "," 439,849 ",JNE REG,42438,Banten
2019-05-20 00:05:26,1673242,577,ZILINGO,92378,Outdoor,1," 140,772 "," 154,849 ",Others,34162,Lampung
2019-05-20 02:05:44,1674811,17313,TOKOPEDIA,71219,Lifestyle,1," 186,227 "," 204,850 ",Others,61481,Jawa Timur
2019-05-20 02:05:59,1672626,17314,ZALORA,64736,Riding,1," 99,863 "," 109,849 ",Others,,DKI Jakarta
2019-05-20 02:05:59,1672626,17314,ZALORA,71077,Riding,1," 204,409 "," 224,850 ",Others,,DKI Jakarta
2019-05-20 03:05:26,1673727,17315,ZILINGO,67572,Lifestyle,1," 190,772 "," 209,849 ",Others,28991,Riau
2019-05-20 03:05:48,1673996,17316,ZILINGO,92745,Outdoor,1," 190,772 "," 209,849 ",Others,45132,Jawa Barat
2019-05-20 03:05:32,1672795,17317,BUKALAPAK,92603,Outdoor,1," 172,590 "," 189,849 ",TIKI Reg,43156,Jawa Barat
2019-05-20 04:05:19,1674612,17318,BUKALAPAK,71070,Lifestyle,1," 204,409 "," 224,850 ",JNE REG,46256,Jawa Barat
2019-05-20 04:05:18,1672701,17319,ZALORA,60252,Outdoor,1," 308,954 "," 339,849 ",Others,,Bali
2019-05-20 04:05:26,1673194,17320,TOKOPEDIA,92747,Outdoor,1," 128,727 "," 141,600 ",JNE REG,11130,DKI Jakarta
2019-05-20 04:05:45,1673195,11335,TOKOPEDIA,68836,Outdoor,1," 354,409 "," 389,850 ",JNE REG,40256,Jawa Barat
2019-05-20 04:05:57,1674147,577,ZILINGO,92378,Outdoor,1," 140,772 "," 154,849 ",Others,34162,Lampung
2019-05-20 04:05:12,1674146,577,ZILINGO,92427,Outdoor,1," 140,772 "," 154,849 ",Others,34162,Lampung
2019-05-20 04:05:44,1673196,14809,TOKOPEDIA,92445,Outdoor,1," 96,227 "," 105,850 ",JNE REG,17530,Jawa Barat
2019-05-20 04:05:04,1673197,17321,TOKOPEDIA,60291,Outdoor,1," 67,136 "," 73,850 ",JNE REG,12810,DKI Jakarta
2019-05-20 04:05:04,1673197,17321,TOKOPEDIA,60287,Outdoor,1," 67,136 "," 73,850 ",JNE REG,12810,DKI Jakarta
2019-05-20 04:05:48,1673950,17322,TOKOPEDIA,64085,Work,1," 99,863 "," 109,849 ",JNE REG,20135,Sumatera Utara
2019-05-20 04:05:48,1673950,17322,TOKOPEDIA,74167,Work,1," 422,590 "," 464,849 ",JNE REG,20135,Sumatera Utara
2019-05-20 05:05:45,1673198,17323,TOKOPEDIA,60457,Riding,1," 190,772 "," 209,849 ",JNE REG,25514,Sumatera Barat
2019-05-20 05:05:19,1672747,17324,ZALORA,68900,Work,1," 536,227 "," 589,850 ",Others,,Jawa Barat
2019-05-20 05:05:27,1675194,17325,TOKOPEDIA,92746,Outdoor,1," 128,727 "," 141,600 ",JNE REG,10110,DKI Jakarta
2019-05-20 05:05:29,1674443,577,ZILINGO,92421,Outdoor,1," 140,772 "," 154,849 ",Others,34162,Lampung
2019-05-20 05:05:50,1674441,577,ZILINGO,92422,Outdoor,1," 140,772 "," 154,849 ",Others,34162,Lampung
2019-05-20 06:05:52,1674495,577,ZILINGO,92427,Outdoor,1," 140,772 "," 154,849 ",Others,34162,Lampung
2019-05-20 06:05:04,1674659,17326,ZILINGO,67674,Outdoor,1," 103,500 "," 113,850 ",Others,23352,NAD
2019-05-20 06:05:15,1673951,17327,TOKOPEDIA,67492,Riding,1," 295,318 "," 324,850 ",Others,52181,Jawa Tengah
2019-05-20 07:05:39,1674748,17328,ZILINGO,64761,Lifestyle,1," 81,681 "," 89,849 ",Others,83661,NTB
2019-05-20 07:05:34,1673199,17329,TOKOPEDIA,67498,Lifestyle,1," 124,863 "," 137,349 ",Others,16820,Jawa Barat
2019-05-20 07:05:34,1673199,17329,TOKOPEDIA,67598,Outdoor,1," 463,500 "," 509,850 ",Others,16820,Jawa Barat
2019-05-20 07:05:18,1673952,17330,TOKOPEDIA,61489,Outdoor,1," 877,136 "," 964,850 ",JNE REG,17520,Jawa Barat
2019-05-20 07:05:12,1673953,17331,TOKOPEDIA,92602,Outdoor,1," 116,909 "," 128,600 ",JNE REG,40615,Jawa Barat
2019-05-20 07:05:17,1674812,15641,TOKOPEDIA,92722,Outdoor,1," 116,909 "," 128,600 ",JNE REG,40291,Jawa Barat
2019-05-20 07:05:01,1673954,17332,TOKOPEDIA,67425,Riding,1," 463,500 "," 509,850 ",JNE REG,16920,Jawa Barat
2019-05-20 08:05:02,1675132,17333,ZILINGO,67029,Lifestyle,1," 263,500 "," 289,850 ",Others,46411,Jawa Barat
2019-05-20 08:05:02,1675132,17333,ZILINGO,66993,Lifestyle,1," 331,681 "," 364,849 ",Others,46411,Jawa Barat
2019-05-20 08:05:02,1675132,17333,ZILINGO,64056,Work,1," 463,500 "," 509,850 ",Others,46411,Jawa Barat
2019-05-20 08:05:31,1673955,11569,TOKOPEDIA,60389,Outdoor,1," 73,500 "," 80,850 ",JNE REG,15222,Banten
2019-05-20 08:05:33,1675206,17334,ZILINGO,64754,Lifestyle,1," 81,681 "," 89,849 ",Others,21461,Sumatera Utara
2019-05-20 08:05:44,1675276,44,ZILINGO,85675,Outdoor,1," 172,590 "," 189,849 ",Others,63473,Jawa Timur
2019-05-20 08:05:31,1675273,44,ZILINGO,85675,Outdoor,1," 172,590 "," 189,849 ",Others,63473,Jawa Timur
2019-05-20 08:05:25,1675270,1167,ZILINGO,125472,Outdoor,1," 158,045 "," 173,850 ",Others,32111,Sumatera Selatan
2019-05-20 08:05:40,1673541,17335,ZALORA,85628,Outdoor,1," 172,590 "," 189,849 ",Others,13610,DKI Jakarta
2019-05-20 08:05:08,1673956,17336,TOKOPEDIA,118842,Lifestyle,1," 399,863 "," 439,849 ",JNE REG,46211,Jawa Barat
2019-05-20 08:05:42,1673546,17337,ZALORA,60563,Work,1," 208,954 "," 229,849 ",Others,32211,Sumatera Selatan
2019-05-20 09:05:14,1673957,17338,TOKOPEDIA,85768,Lifestyle,1," 68,045 "," 74,850 ",JNE REG,41371,Jawa Barat
2019-05-20 09:05:34,1673958,17339,TOKOPEDIA,64028,Work,1," 295,318 "," 324,850 ",JNE REG,10710,DKI Jakarta
2019-05-20 09:05:23,1673592,14375,ZALORA,120872,Work,1," 466,227 "," 512,850 ",Others,17530,Jawa Barat
2019-05-20 09:05:39,1673597,17340,BUKALAPAK,68273,Outdoor,1," 399,863 "," 439,849 ",TIKI Reg,67182,Jawa Timur
2019-05-20 09:05:18,1673959,17341,TOKOPEDIA,60257,Work,1," 263,500 "," 289,850 ",Others,10710,DKI Jakarta
2019-05-20 09:05:05,1674813,17342,TOKOPEDIA,68826,Lifestyle,1," 172,590 "," 189,849 ",JNE REG,68417,Jawa Timur
2019-05-20 09:05:48,1675401,17343,ZILINGO,69618,Lifestyle,1," 433,500 "," 476,850 ",Others,76133,Kalimantan Timur
2019-05-20 09:05:03,1673630,17344,ZALORA,68918,Work,1," 377,136 "," 414,850 ",Others,60235,Jawa Timur
2019-05-20 09:05:02,1673960,17345,TOKOPEDIA,68797,Outdoor,1," 263,500 "," 289,850 ",JNE REG,41371,Jawa Barat
2019-05-20 09:05:58,1673663,17346,BUKALAPAK,85775,Outdoor,1," 103,500 "," 113,850 ",Others,12310,DKI Jakarta
2019-05-20 09:05:58,1673663,17346,BUKALAPAK,60287,Outdoor,1," 68,045 "," 74,850 ",Others,12310,DKI Jakarta
2019-05-20 09:05:03,1673961,17347,TOKOPEDIA,66919,Work,1," 393,500 "," 432,850 ",JNE REG,12750,DKI Jakarta
2019-05-20 09:05:29,1673676,17348,BUKALAPAK,85771,Lifestyle,1," 186,227 "," 204,850 ",JNE REG,76114,Kalimantan Timur
2019-05-20 09:05:29,1673676,17348,BUKALAPAK,71000,Lifestyle,1," 581,681 "," 639,849 ",JNE REG,76114,Kalimantan Timur
2019-05-20 09:05:29,1673676,17348,BUKALAPAK,60457,Riding,1," 190,772 "," 209,849 ",JNE REG,76114,Kalimantan Timur
2019-05-20 09:05:29,1673676,17348,BUKALAPAK,61489,Outdoor,1," 877,136 "," 964,850 ",JNE REG,76114,Kalimantan Timur
2019-05-20 09:05:29,1673676,17348,BUKALAPAK,69789,Outdoor,1," 172,590 "," 189,849 ",JNE REG,76114,Kalimantan Timur
2019-05-20 09:05:29,1673676,17348,BUKALAPAK,60444,Outdoor,1," 133,500 "," 146,850 ",JNE REG,76114,Kalimantan Timur
2019-05-20 09:05:29,1673676,17348,BUKALAPAK,60238,Outdoor,1," 854,409 "," 939,850 ",JNE REG,76114,Kalimantan Timur
2019-05-20 10:05:00,1673962,17349,TOKOPEDIA,92638,Outdoor,1," 116,909 "," 128,600 ",JNE REG,35136,Lampung
2019-05-20 10:05:46,1675205,17350,BUKALAPAK,68297,Lifestyle,1," 736,227 "," 809,850 ",Tiki REG,41315,Jawa Barat
2019-05-20 10:05:26,1674323,17351,TOKOPEDIA,67408,Outdoor,1," 433,500 "," 476,850 ",JNE REG,13230,DKI Jakarta
2019-05-20 10:05:21,1674075,17352,ZALORA,68041,Lifestyle,1," 263,500 "," 289,850 ",Others,15322,Banten
2019-05-20 10:05:29,1675600,8985,ZILINGO,63006,Lifestyle,1," 163,500 "," 179,850 ",Others,20362,Sumatera Utara
2019-05-20 10:05:46,1675605,17353,ZILINGO,64662,Riding,1," 581,681 "," 639,849 ",Others,65144,Jawa Timur
2019-05-20 11:05:59,1675620,14987,ZILINGO,67094,Lifestyle,1," 121,681 "," 133,849 ",Others,20125,Sumatera Utara
2019-05-20 11:05:35,1674324,15480,TOKOPEDIA,85764,Outdoor,1," 118,045 "," 129,850 ",Others,12940,DKI Jakarta
2019-05-20 11:05:45,1675649,17354,ZILINGO,92697,Outdoor,1," 172,590 "," 189,849 ",Others,99910,Papua
2019-05-20 11:05:56,1674325,2023,TOKOPEDIA,64030,Work,1," 236,227 "," 259,850 ",Grab - Same Day,15412,Banten
2019-05-20 11:05:54,1674326,17355,TOKOPEDIA,85768,Lifestyle,1," 68,045 "," 74,850 ",JNE REG,17131,Jawa Barat
2019-05-20 11:05:47,1675682,17356,ZILINGO,69684,Outdoor,1," 127,136 "," 139,850 ",Others,28884,Riau
2019-05-20 11:05:54,1674327,17357,TOKOPEDIA,118807,Outdoor,1," 422,590 "," 464,849 ",JNE REG,57141,Jawa Tengah
2019-05-20 11:05:05,1674158,3487,BUKALAPAK,68228,Outdoor,1," 127,136 "," 139,850 ",JNE REG,17413,Jawa Barat
2019-05-20 11:05:32,1674328,17358,TOKOPEDIA,92568,Outdoor,1," 116,909 "," 128,600 ",Others,61461,Jawa Timur
2019-05-20 11:05:32,1674328,17358,TOKOPEDIA,92602,Outdoor,1," 116,909 "," 128,600 ",Others,61461,Jawa Timur
2019-05-20 11:05:01,1674155,17359,ZALORA,68844,Work,1," 403,500 "," 443,850 ",Others,,Jawa Timur
2019-05-20 11:05:42,1675703,577,ZILINGO,125471,Outdoor,1," 158,045 "," 173,850 ",Others,34162,Lampung
2019-05-20 11:05:10,1675702,577,ZILINGO,125472,Outdoor,1," 158,045 "," 173,850 ",Others,34162,Lampung
2019-05-20 11:05:47,1675701,577,ZILINGO,125473,Outdoor,1," 158,045 "," 173,850 ",Others,34162,Lampung
2019-05-20 11:05:21,1674275,17360,ZALORA,63028,Outdoor,1," 422,590 "," 464,849 ",Others,26219,Sumatera Barat
2019-05-20 11:05:36,1675706,577,ZILINGO,125471,Outdoor,1," 158,045 "," 173,850 ",Others,34162,Lampung
2019-05-20 11:05:39,1675721,17361,ZILINGO,69649,Lifestyle,1," 181,681 "," 199,849 ",Others,31527,Sumatera Selatan
2019-05-20 11:05:12,1675469,17362,BUKALAPAK,66921,Work,1," 194,409 "," 213,850 ",JNE REG,15117,Banten
2019-05-20 11:05:52,1675730,577,ZILINGO,125494,Outdoor,1," 158,045 "," 173,850 ",Others,34162,Lampung
2019-05-20 12:05:04,1675741,17363,ZILINGO,71905,Outdoor,1," 263,500 "," 289,850 ",Others,53452,Jawa Tengah
2019-05-20 12:05:47,1675753,17364,ZILINGO,67674,Outdoor,1," 103,500 "," 113,850 ",Others,41117,Jawa Barat
2019-05-20 12:05:47,1675753,17364,ZILINGO,85749,Outdoor,1," 81,681 "," 89,849 ",Others,41117,Jawa Barat
2019-05-20 12:05:29,1675195,17365,TOKOPEDIA,92746,Outdoor,1," 13,500 "," 14,850 ",Others,17510,Jawa Barat
2019-05-20 12:05:29,1675195,17365,TOKOPEDIA,92746,Outdoor,1," 128,727 "," 141,600 ",Others,17510,Jawa Barat
2019-05-20 12:05:10,1674383,7440,BUKALAPAK,92433,Outdoor,1," 140,772 "," 154,849 ",JNE REG,15731,Banten
2019-05-20 12:05:37,1675797,201,ZILINGO,60543,Outdoor,1," 95,318 "," 104,850 ",Others,78851,Kalimantan Barat
2019-05-20 12:05:14,1674816,17366,TOKOPEDIA,92722,Outdoor,1," 116,909 "," 128,600 ",Others,40552,Jawa Barat
2019-05-20 12:05:23,1674817,17367,TOKOPEDIA,92722,Outdoor,1," 116,909 "," 128,600 ",Others,13840,DKI Jakarta
2019-05-20 12:05:41,1674819,17368,TOKOPEDIA,92568,Outdoor,1," 116,909 "," 128,600 ",JNE REG,11620,DKI Jakarta
2019-05-20 12:05:13,1675850,15054,ZILINGO,71140,Lifestyle,1," 172,590 "," 189,849 ",Others,67171,Jawa Timur
2019-05-20 13:05:28,1674487,17369,ZALORA,63111,Lifestyle,1," 333,500 "," 366,850 ",Others,17421,Jawa Barat
2019-05-20 13:05:53,1674820,17370,TOKOPEDIA,125687,Gimmick/Gift,1, - , - ,Others,69161,Jawa Timur
2019-05-20 13:05:53,1674820,17370,TOKOPEDIA,67513,Outdoor,1," 648,954 "," 713,849 ",Others,69161,Jawa Timur
2019-05-20 13:05:53,1674820,17370,TOKOPEDIA,71052,Outdoor,1," 490,772 "," 539,849 ",Others,69161,Jawa Timur
2019-05-20 13:05:01,1674821,17371,TOKOPEDIA,92747,Outdoor,1," 128,727 "," 141,600 ",Others,10230,DKI Jakarta
2019-05-20 13:05:42,1674822,17372,TOKOPEDIA,65118,Work,1," 877,136 "," 964,850 ",JNE REG,15143,Banten
2019-05-20 13:05:32,1674536,17373,BUKALAPAK,68846,Work,1," 533,500 "," 586,850 ",JNE REG,65153,Jawa Timur
2019-05-20 13:05:03,1675887,15085,ZILINGO,64753,Outdoor,1," 95,318 "," 104,850 ",Others,20353,Sumatera Utara
2019-05-20 13:05:24,1674551,17374,BUKALAPAK,68846,Work,1," 533,500 "," 586,850 ",JNE REG,11810,DKI Jakarta
2019-05-20 13:05:47,1674825,17375,TOKOPEDIA,64690,Lifestyle,1," 403,500 "," 443,850 ",JNE REG,16640,Jawa Barat
2019-05-20 13:05:47,1674825,17375,TOKOPEDIA,71076,Riding,1," 204,409 "," 224,850 ",JNE REG,16640,Jawa Barat
2019-05-20 13:05:03,1674827,17376,TOKOPEDIA,92421,Outdoor,1," 96,227 "," 105,850 ",JNE REG,16454,Jawa Barat
2019-05-20 13:05:09,1675886,17377,BUKALAPAK,60544,Outdoor,1," 104,409 "," 114,850 ",TIKI Reg,45323,Jawa Barat
2019-05-20 13:05:57,1674828,5106,TOKOPEDIA,85744,Outdoor,1," 103,500 "," 113,850 ",Others,37114,Jambi
2019-05-20 13:05:16,1675933,17378,ZILINGO,66912,Work,1," 318,045 "," 349,850 ",Others,13940,DKI Jakarta
2019-05-20 13:05:00,1674829,17379,TOKOPEDIA,67281,Outdoor,1," 285,318 "," 313,850 ",Others,94717,Sulawesi Tengah
2019-05-20 13:05:00,1674829,17379,TOKOPEDIA,66891,Work,1," 208,954 "," 229,849 ",Others,94717,Sulawesi Tengah
2019-05-20 13:05:15,1675945,348,ZILINGO,67609,Outdoor,2," 176,227 "," 193,850 ",Others,64473,Jawa Timur
2019-05-20 13:05:46,1674831,17380,TOKOPEDIA,60236,Lifestyle,1," 318,045 "," 349,850 ",JNE REG,57612,Jawa Tengah
2019-05-20 13:05:46,1674831,17380,TOKOPEDIA,67144,Lifestyle,1," 295,318 "," 324,850 ",JNE REG,57612,Jawa Tengah
2019-05-20 13:05:18,1674754,17381,BUKALAPAK,64681,Outdoor,1," 327,136 "," 359,850 ",JNE REG,41388,Jawa Barat
2019-05-20 13:05:21,1674833,17382,TOKOPEDIA,92747,Outdoor,1," 13,500 "," 14,850 ",Others,14450,DKI Jakarta
2019-05-20 13:05:21,1674833,17382,TOKOPEDIA,92744,Outdoor,1," 128,727 "," 141,600 ",Others,14450,DKI Jakarta
2019-05-20 14:05:26,1674745,17383,BUKALAPAK,63098,Outdoor,1," 277,136 "," 304,850 ",Tiki REG,61121,Jawa Timur
2019-05-20 14:05:26,1674745,17383,BUKALAPAK,64721,Outdoor,1," 58,954 "," 64,849 ",Tiki REG,61121,Jawa Timur
2019-05-20 14:05:28,1674835,17384,TOKOPEDIA,64028,Work,1," 295,318 "," 324,850 ",JNE REG,11450,DKI Jakarta
2019-05-20 14:05:48,1675196,17385,TOKOPEDIA,120881,Work,1," 245,318 "," 269,850 ",JNE REG,60293,Jawa Timur
2019-05-20 14:05:54,1675197,9245,TOKOPEDIA,125493,Outdoor,1," 176,227 "," 193,850 ",JNE REG,16963,Jawa Barat
2019-05-20 14:05:54,1675197,9245,TOKOPEDIA,69792,Outdoor,1," 172,590 "," 189,849 ",JNE REG,16963,Jawa Barat
2019-05-20 14:05:54,1675197,9245,TOKOPEDIA,67340,Outdoor,1," 185,318 "," 203,850 ",JNE REG,16963,Jawa Barat
2019-05-20 14:05:26,1675198,17368,TOKOPEDIA,92568,Outdoor,1," 116,909 "," 128,600 ",JNE REG,11620,DKI Jakarta
2019-05-20 14:05:50,1675033,17386,BUKALAPAK,64713,Outdoor,1," 763,500 "," 839,850 ",JNE REG,17111,Jawa Barat
2019-05-20 14:05:49,1675199,17387,TOKOPEDIA,71909,Outdoor,1," 330,772 "," 363,849 ",Others,68322,Jawa Timur
2019-05-20 14:05:43,1675061,17388,BUKALAPAK,60257,Work,1," 263,500 "," 289,850 ",JNE REG,30154,Sumatera Selatan
2019-05-20 14:05:18,1675409,17389,TOKOPEDIA,60288,Outdoor,1," 67,136 "," 73,850 ",JNE REG,40174,Jawa Barat
2019-05-20 14:05:59,1675200,17390,TOKOPEDIA,60330,Lifestyle,1," 327,136 "," 359,850 ",JNE REG,53147,Jawa Tengah
2019-05-20 14:05:26,1675400,17391,BUKALAPAK,60241,Outdoor,1," 195,227 "," 214,750 ",JNE REG,41182,Jawa Barat
2019-05-20 14:05:26,1675201,17392,TOKOPEDIA,128582,Outdoor,1," 263,500 "," 289,850 ",JNE REG,10560,DKI Jakarta
2019-05-20 15:05:02,1675202,8911,TOKOPEDIA,120821,Lifestyle,1," 285,318 "," 313,850 ",Grab - Same Day,10210,DKI Jakarta
2019-05-20 15:05:22,1676232,17393,ZILINGO,85640,Outdoor,1," 204,409 "," 224,850 ",Others,22113,Sumatera Utara
2019-05-20 15:05:34,1675203,1757,TOKOPEDIA,61565,Outdoor,1," 221,681 "," 243,849 ",JNE REG,10440,DKI Jakarta
2019-05-20 15:05:56,1676231,577,ZILINGO,125471,Outdoor,1," 158,045 "," 173,850 ",Others,34162,Lampung
2019-05-20 15:05:50,1676168,577,ZILINGO,125473,Outdoor,1," 158,045 "," 173,850 ",Others,34162,Lampung
2019-05-20 15:05:16,1675336,17394,TOKOPEDIA,61566,Outdoor,1," 221,681 "," 243,849 ",Others,42186,Banten
2019-05-20 15:05:08,1676167,17395,ZILINGO,85708,Outdoor,1," 99,863 "," 109,849 ",Others,12640,DKI Jakarta
2019-05-20 15:05:21,1675411,15552,TOKOPEDIA,92409,Outdoor,1," 96,227 "," 105,850 ",Others,40233,Jawa Barat
2019-05-20 15:05:27,1675293,9913,BUKALAPAK,67463,Lifestyle,1," 433,500 "," 476,850 ",JNE REG,41373,Jawa Barat
2019-05-20 16:05:09,1675413,17396,TOKOPEDIA,92745,Outdoor,1," 128,727 "," 141,600 ",JNE REG,12210,DKI Jakarta
2019-05-20 16:05:00,1675352,3086,BUKALAPAK,114378,Riding,1," 549,863 "," 604,849 ",JNE REG,40287,Jawa Barat
2019-05-20 16:05:41,1675415,17397,TOKOPEDIA,71068,Outdoor,1," 72,590 "," 79,849 ",JNE REG,41361,Jawa Barat
2019-05-20 16:05:41,1675415,17397,TOKOPEDIA,67675,Outdoor,1," 103,500 "," 113,850 ",JNE REG,41361,Jawa Barat
2019-05-20 16:05:41,1675415,17397,TOKOPEDIA,92722,Outdoor,1," 116,909 "," 128,600 ",JNE REG,41361,Jawa Barat
2019-05-20 16:05:59,1675417,17398,TOKOPEDIA,125495,Outdoor,1," 176,227 "," 193,850 ",Others,34764,Lampung
2019-05-20 16:05:14,1677192,2403,ZILINGO,74147,Lifestyle,1," 136,227 "," 149,850 ",Others,20853,Sumatera Utara
2019-05-20 16:05:14,1677192,2403,ZILINGO,74145,Lifestyle,2," 63,500 "," 69,850 ",Others,20853,Sumatera Utara
2019-05-20 16:05:24,1675379,17399,ZALORA,60189,Outdoor,1," 423,500 "," 465,850 ",Others,20233,Sumatera Utara
2019-05-20 16:05:36,1675419,2570,TOKOPEDIA,92613,Outdoor,1," 116,909 "," 128,600 ",JNE REG,17510,Jawa Barat
2019-05-20 16:05:36,1675419,2570,TOKOPEDIA,92421,Outdoor,1," 96,227 "," 105,850 ",JNE REG,17510,Jawa Barat
2019-05-20 16:05:12,1675421,17400,TOKOPEDIA,60304,Outdoor,1," 672,590 "," 739,849 ",JNE REG,13470,DKI Jakarta
2019-05-20 16:05:12,1675421,17400,TOKOPEDIA,92543,Outdoor,1," 116,909 "," 128,600 ",JNE REG,13470,DKI Jakarta
2019-05-20 16:05:44,1675389,2817,ZALORA,64736,Riding,1," 99,863 "," 109,849 ",Others,40563,Jawa Barat
2019-05-20 16:05:43,1675609,17401,BUKALAPAK,61411,Riding,1," 672,590 "," 739,849 ",TIKI Reg,10130,DKI Jakarta
2019-05-20 16:05:54,1675710,2379,BUKALAPAK,67458,Lifestyle,1," 263,500 "," 289,850 ",JNE REG,56271,Jawa Tengah
2019-05-20 16:05:54,1675710,2379,BUKALAPAK,67285,Lifestyle,1," 481,681 "," 529,849 ",JNE REG,56271,Jawa Tengah
2019-05-20 16:05:11,1676090,17402,TOKOPEDIA,67666,Outdoor,1," 218,045 "," 239,850 ",JNE REG,13230,DKI Jakarta
